Date,spx
1995-04-04,508.40057913812433
1995-04-05,507.95646267530776
1995-04-06,507.78770542816585
1995-04-07,504.17630614749504
1995-04-08,504.90235129537604
1995-04-09,508.97108352809846
1995-04-10,508.22705952216677
1995-04-11,508.28191896256385
1995-04-12,509.7742391987172
1995-04-13,511.0157904022212
1995-04-14,511.97090670353754
1995-04-15,513.1999208539779
1995-04-16,511.16659946662645
1995-04-17,510.5242545036871
1995-04-18,509.63393790946645
1995-04-19,511.3569550802208
1995-04-20,511.49463832874227
1995-04-21,508.97758195479565
1995-04-22,512.9866903371857
1995-04-23,512.4229944614085
1995-04-24,508.9515049909076
1995-04-25,508.0870533471505
1995-04-26,506.4665396144006
1995-04-27,506.43964773817976
1995-04-28,505.6341333288514
1995-04-29,502.5953981891873
1995-04-30,500.15571331693104
1995-05-01,499.4580085802295
1995-05-02,506.13583690325777
1995-05-03,510.86928918915413
1995-05-04,513.6816554245572
1995-05-05,512.8619550392152
1995-05-06,512.7398966127772
1995-05-07,509.387073980746
1995-05-08,503.3212625220384
1995-05-09,500.2898691665101
1995-05-10,493.61631812193906
1995-05-11,500.546096492484
1995-05-12,495.3424433206228
1995-05-13,493.9108843947929
1995-05-14,495.23442541428136
1995-05-15,503.4081230424709
1995-05-16,500.98603507740245
1995-05-17,506.0656000021124
1995-05-18,506.4652987875734
1995-05-19,508.0090804406215
1995-05-20,509.3289176935017
1995-05-21,508.0651081525783
1995-05-22,506.2972091584585
1995-05-23,507.4612731358691
1995-05-24,510.5342611495417
1995-05-25,508.80230942002623
1995-05-26,512.05150980801
1995-05-27,512.0242440846614
1995-05-28,512.3928842221001
1995-05-29,511.831605009614
1995-05-30,511.7891613915368
1995-05-31,509.97746244422393
1995-06-01,507.63902218285887
1995-06-02,512.7790473094507
1995-06-03,511.8997921426241
1995-06-04,518.4575561339093
1995-06-05,518.2294103644712
1995-06-06,516.7985708077382
1995-06-07,519.6562424018007
1995-06-08,518.4613712957364
1995-06-09,521.6427752756769
1995-06-10,520.9642811940018
1995-06-11,522.7102776835809
1995-06-12,522.7930407904298
1995-06-13,521.8479077233532
1995-06-14,521.8072639497063
1995-06-15,526.8430134061856
1995-06-16,526.2267272267575
1995-06-17,526.4301098118602
1995-06-18,526.5412858386376
1995-06-19,526.716693873947
1995-06-20,530.889916205714
1995-06-21,530.5325112248249
1995-06-22,529.7907111119232
1995-06-23,531.2676039024343
1995-06-24,530.7894405674637
1995-06-25,530.609046883491
1995-06-26,527.7145117313236
1995-06-27,532.8445093655474
1995-06-28,531.7901121462727
1995-06-29,533.6809769717033
1995-06-30,534.7842058522057
1995-07-01,534.1087089412682
1995-07-02,534.5765403951177
1995-07-03,535.8852570447789
1995-07-04,535.8221612544993
1995-07-05,533.3578113269201
1995-07-06,532.2154867832908
1995-07-07,535.7373062372064
1995-07-08,534.138223226119
1995-07-09,533.3993182168099
1995-07-10,532.9127823846901
1995-07-11,532.0109381364674
1995-07-12,525.7203159761809
1995-07-13,522.5348379861739
1995-07-14,520.2392978617373
1995-07-15,519.7728818659889
1995-07-16,518.6524822295556
1995-07-17,518.17272453372
1995-07-18,515.857957612479
1995-07-19,518.5205611323848
1995-07-20,521.2516925719273
1995-07-21,523.245222998248
1995-07-22,523.6986772058387
1995-07-23,521.1020158242904
1995-07-24,525.4381324122554
1995-07-25,532.2163483168088
1995-07-26,531.7735413728585
1995-07-27,531.0908077136845
1995-07-28,530.633190423759
1995-07-29,527.5543644512309
1995-07-30,529.7003312438432
1995-07-31,530.9467396187863
1995-08-01,527.9689836078261
1995-08-02,521.1298452890442
1995-08-03,525.3269640152705
1995-08-04,522.8442774755069
1995-08-05,518.9321090255256
1995-08-06,521.3275773898154
1995-08-07,523.286052697342
1995-08-08,522.3689005658532
1995-08-09,517.0045645195596
1995-08-10,522.1878090170474
1995-08-11,524.3807477207444
1995-08-12,523.8269952964191
1995-08-13,523.815313955746
1995-08-14,521.4934420497078
1995-08-15,516.419441329303
1995-08-16,520.0999157327166
1995-08-17,522.5641346239762
1995-08-18,526.6120212775493
1995-08-19,526.2097649701802
1995-08-20,528.5934788091023
1995-08-21,531.7900610871438
1995-08-22,534.0246555908564
1995-08-23,533.5716659228787
1995-08-24,533.6190991763793
1995-08-25,533.9920629501179
1995-08-26,536.9901005579086
1995-08-27,538.6868629799767
1995-08-28,537.5785818770636
1995-08-29,535.8622047410682
1995-08-30,537.8125032961703
1995-08-31,538.4115082226671
1995-09-01,540.9282213748139
1995-09-02,540.0961101650458
1995-09-03,539.9067883415959
1995-09-04,540.9809088195499
1995-09-05,538.6231411698457
1995-09-06,538.1766452321119
1995-09-07,543.6340486408
1995-09-08,541.5575720597636
1995-09-09,540.7494303638296
1995-09-10,538.9302905699972
1995-09-11,538.0735671380068
1995-09-12,542.1978501658454
1995-09-13,543.0996568197859
1995-09-14,543.6201046089518
1995-09-15,543.0788860203927
1995-09-16,547.7528194701831
1995-09-17,549.7512423459876
1995-09-18,550.9093774492478
1995-09-19,549.9432162160816
1995-09-20,549.3482721056926
1995-09-21,549.3492348170998
1995-09-22,550.2877529406786
1995-09-23,550.593330375856
1995-09-24,550.8512798541384
1995-09-25,549.8226131705293
1995-09-26,545.7024886169769
1995-09-27,542.611253545776
1995-09-28,546.1984098874863
1995-09-29,553.1256354067774
1995-09-30,553.7947390658322
1995-10-01,555.6820800618051
1995-10-02,552.1776404312069
1995-10-03,557.091157895151
1995-10-04,556.8710324643308
1995-10-05,555.9010928622395
1995-10-06,555.7926930716769
1995-10-07,555.98364071124
1995-10-08,560.7768753924036
1995-10-09,562.4504425475058
1995-10-10,563.0935272019966
1995-10-11,563.4952992157208
1995-10-12,561.7905007320628
1995-10-13,561.6535311831415
1995-10-14,560.0662988456679
1995-10-15,557.6277775885312
1995-10-16,553.101676089096
1995-10-17,553.0790799542185
1995-10-18,550.0257363264309
1995-10-19,549.470711052925
1995-10-20,547.2613670734105
1995-10-21,543.3142048150213
1995-10-22,547.4892586157433
1995-10-23,555.2807162418147
1995-10-24,555.9609761899053
1995-10-25,556.2920843977367
1995-10-26,556.0717232649264
1995-10-27,557.3897779385268
1995-10-28,561.5238437095087
1995-10-29,560.8297839934753
1995-10-30,562.1917256242742
1995-10-31,561.939658442383
1995-11-01,563.3286025150535
1995-11-02,565.1632735783178
1995-11-03,566.6848253360573
1995-11-04,567.7975478998355
1995-11-05,571.5745519524423
1995-11-06,572.3957796339372
1995-11-07,572.6172295008374
1995-11-08,572.208902974501
1995-11-09,573.0860232386152
1995-11-10,573.5895661217704
1995-11-11,574.2283279400982
1995-11-12,576.1095651481265
1995-11-13,574.8202218672493
1995-11-14,573.6600198350535
1995-11-15,573.5390442407538
1995-11-16,570.758647980892
1995-11-17,567.7906788336314
1995-11-18,563.7840654266938
1995-11-19,563.6303984549935
1995-11-20,578.3899143869606
1995-11-21,577.8396669292941
1995-11-22,579.9873127141648
1995-11-23,580.2217005714151
1995-11-24,579.8830481404163
1995-11-25,580.7668449722297
1995-11-26,582.2920552190385
1995-11-27,581.8922555855004
1995-11-28,583.7186464767979
1995-11-29,581.2726313385053
1995-11-30,579.0692387184446
1995-12-01,582.0437279092158
1995-12-02,581.4492326091823
1995-12-03,583.6134929550154
1995-12-04,582.3411944194472
1995-12-05,580.8785401235403
1995-12-06,577.1223134918282
1995-12-07,572.369607445733
1995-12-08,572.8375431362788
1995-12-09,573.9171640937926
1995-12-10,568.3265158274403
1995-12-11,557.1429648595223
1995-12-12,546.4788728486154
1995-12-13,549.0669325113779
1995-12-14,529.6929318607365
1995-12-15,525.7777805542866
1995-12-16,512.7526865284075
1995-12-17,506.4927010560359
1995-12-18,513.1269626246235
1995-12-19,519.708256150896
1995-12-20,535.4820029365234
1995-12-21,537.9681549939743
1995-12-22,540.193757359964
1995-12-23,537.7532430141756
1995-12-24,534.8629621792774
1995-12-25,534.2640803593622
1995-12-26,540.8349556742193
1995-12-27,545.9936036737521
1995-12-28,546.4463001447047
1995-12-29,547.2085592583597
1995-12-30,548.7726969345978
1995-12-31,545.0771670746905
1996-01-01,543.8175945945561
1996-01-02,552.5111137244306
1996-01-03,551.7038595601716
1996-01-04,559.1726402642121
1996-01-05,558.0656862886926
1996-01-06,555.7017167845651
1996-01-07,552.7462684321849
1996-01-08,556.9625895039101
1996-01-09,559.5977931565657
1996-01-10,558.6617687725017
1996-01-11,560.635482953248
1996-01-12,560.8734809599175
1996-01-13,556.8863147109472
1996-01-14,557.3541073912135
1996-01-15,557.3677052166142
1996-01-16,559.2860346709239
1996-01-17,554.5888065784691
1996-01-18,558.3650918441248
1996-01-19,559.1192594468893
1996-01-20,557.4344939265904
1996-01-21,555.7667426587822
1996-01-22,557.3950043723713
1996-01-23,556.4786838709706
1996-01-24,547.8497769180344
1996-01-25,559.9656104170481
1996-01-26,563.122807410003
1996-01-27,561.2341100629037
1996-01-28,562.1070606747172
1996-01-29,562.8804054796514
1996-01-30,566.2641868792645
1996-01-31,567.5348953495585
1996-02-01,564.074418516834
1996-02-02,563.6896327237912
1996-02-03,568.6021013029986
1996-02-04,562.4373402883514
1996-02-05,563.7781798853734
1996-02-06,568.6501255445085
1996-02-07,568.801009450815
1996-02-08,572.5936754570445
1996-02-09,571.2304027007608
1996-02-10,572.1647217853904
1996-02-11,571.0001827832023
1996-02-12,571.8377207623957
1996-02-13,571.3883165260602
1996-02-14,570.2079244799551
1996-02-15,563.5372722695625
1996-02-16,558.6420899210392
1996-02-17,549.7586185067572
1996-02-18,570.3574294049062
1996-02-19,567.3776952543226
1996-02-20,573.0552783790687
1996-02-21,576.1855508036774
1996-02-22,577.2939260731977
1996-02-23,576.5120808424269
1996-02-24,573.6113645632596
1996-02-25,569.2228192661851
1996-02-26,579.6336426252908
1996-02-27,577.1377963231685
1996-02-28,576.9834015478475
1996-02-29,574.4899000693488
1996-03-01,572.3756559433657
1996-03-02,565.1372359771916
1996-03-03,557.2029654426512
1996-03-04,568.2494297169235
1996-03-05,563.3556105262778
1996-03-06,565.1386053954462
1996-03-07,569.8478093430211
1996-03-08,578.1067138302153
1996-03-09,579.5778318898256
1996-03-10,580.7833241585581
1996-03-11,580.336108487785
1996-03-12,580.2243863092618
1996-03-13,581.8467933472763
1996-03-14,585.1848475953445
1996-03-15,583.9280229040934
1996-03-16,586.0240014643344
1996-03-17,584.8042202584512
1996-03-18,586.8899213408969
1996-03-19,585.6087719469924
1996-03-20,589.1202256763396
1996-03-21,591.2538224834783
1996-03-22,589.9583687830532
1996-03-23,587.2324563233595
1996-03-24,588.3620360521743
1996-03-25,584.6973880700536
1996-03-26,585.953897023533
1996-03-27,582.282824198833
1996-03-28,585.8106535823187
1996-03-29,582.7496051614804
1996-03-30,580.869565318791
1996-03-31,582.2423341449584
1996-04-01,573.3616119111313
1996-04-02,560.4854664888434
1996-04-03,554.8340335624114
1996-04-04,545.6856766469815
1996-04-05,538.9466019578333
1996-04-06,558.3208949150433
1996-04-07,572.7228516414384
1996-04-08,576.4692185845782
1996-04-09,575.8401969863826
1996-04-10,579.9574662173233
1996-04-11,580.1429081894487
1996-04-12,579.4920977133406
1996-04-13,575.935062741175
1996-04-14,569.8928776400497
1996-04-15,571.9322466852359
1996-04-16,577.6270253171888
1996-04-17,572.4901607606146
1996-04-18,566.1238909794131
1996-04-19,559.4919767800496
1996-04-20,569.7277964670218
1996-04-21,571.0237700741371
1996-04-22,572.0918357203685
1996-04-23,575.010503771758
1996-04-24,579.6529243039453
1996-04-25,577.8072881260142
1996-04-26,578.1513467146711
1996-04-27,578.4959420624722
1996-04-28,579.731809057857
1996-04-29,575.4189496350535
1996-04-30,580.5993945682936
1996-05-01,588.0910455025239
1996-05-02,585.4446959950423
1996-05-03,577.2300152007789
1996-05-04,569.9868566675057
1996-05-05,567.5283003703591
1996-05-06,564.2978780851871
1996-05-07,566.0803408951928
1996-05-08,562.7836691169642
1996-05-09,577.4089004811132
1996-05-10,582.5939228956696
1996-05-11,580.6121250229324
1996-05-12,584.968369829418
1996-05-13,587.963586794905
1996-05-14,586.5550930468141
1996-05-15,586.0605569945536
1996-05-16,584.0714977137869
1996-05-17,576.8388942678733
1996-05-18,582.0394870764724
1996-05-19,581.4252529946996
1996-05-20,577.1509544185238
1996-05-21,564.8727705267165
1996-05-22,552.7491858901028
1996-05-23,578.8723089479198
1996-05-24,579.2883366289196
1996-05-25,580.7898317910195
1996-05-26,584.440148099309
1996-05-27,580.8428051882635
1996-05-28,578.9700848758079
1996-05-29,579.0124383136146
1996-05-30,576.4859571354946
1996-05-31,575.0691053589627
1996-06-01,576.2792924695648
1996-06-02,574.4407378346756
1996-06-03,576.9936299844563
1996-06-04,577.6913290425008
1996-06-05,581.9432934728521
1996-06-06,585.0344827733104
1996-06-07,583.576199477719
1996-06-08,580.5266824077432
1996-06-09,572.7913573539282
1996-06-10,563.7793098475257
1996-06-11,561.7091283756628
1996-06-12,553.6607745826044
1996-06-13,549.1405130291225
1996-06-14,555.679769938409
1996-06-15,566.1421352835742
1996-06-16,568.3663445562817
1996-06-17,566.3655116228662
1996-06-18,563.593273041588
1996-06-19,561.7987882029797
1996-06-20,556.6611233262477
1996-06-21,544.7361875313153
1996-06-22,549.0579266019017
1996-06-23,558.0928134618193
1996-06-24,572.4123802692809
1996-06-25,573.227284099788
1996-06-26,571.6876476963914
1996-06-27,569.2132521769823
1996-06-28,561.1073422817516
1996-06-29,557.5549915133786
1996-06-30,554.893343249257
1996-07-01,553.8067811889589
1996-07-02,541.2112363861902
1996-07-03,546.0270046397695
1996-07-04,548.9795341072371
1996-07-05,547.7335037223766
1996-07-06,552.8442882473078
1996-07-07,558.2868168738989
1996-07-08,552.8156107017575
1996-07-09,551.4165921655022
1996-07-10,553.8943898793057
1996-07-11,554.200189605303
1996-07-12,554.7576658786429
1996-07-13,558.5461630288551
1996-07-14,554.1384835852566
1996-07-15,559.0161855872126
1996-07-16,557.5865678481922
1996-07-17,557.4195976271247
1996-07-18,570.1685933392647
1996-07-19,570.8193073596175
1996-07-20,568.6872058793481
1996-07-21,566.9459024954228
1996-07-22,564.6915929313197
1996-07-23,565.7596873231703
1996-07-24,563.2593619364312
1996-07-25,572.7507489878803
1996-07-26,570.8658951849944
1996-07-27,578.9742940311015
1996-07-28,578.9296601360882
1996-07-29,578.7648531616704
1996-07-30,575.0276097728993
1996-07-31,572.858039004857
1996-08-01,579.8264563034903
1996-08-02,579.4285234315531
1996-08-03,576.0016215507084
1996-08-04,571.8815344795386
1996-08-05,569.6952740358912
1996-08-06,568.7931589310119
1996-08-07,578.5222400297013
1996-08-08,581.1777216631023
1996-08-09,580.7657265745046
1996-08-10,582.9954810335431
1996-08-11,582.1657726237607
1996-08-12,581.2292621942253
1996-08-13,570.6596207237649
1996-08-14,571.0321500657986
1996-08-15,574.5244622563195
1996-08-16,576.7912726973435
1996-08-17,577.5259655151629
1996-08-18,574.634655896059
1996-08-19,570.4273371446911
1996-08-20,563.181902866573
1996-08-21,561.5235986740194
1996-08-22,559.8749009456709
1996-08-23,556.9267436328896
1996-08-24,541.4067261627756
1996-08-25,551.8132837513748
1996-08-26,551.4102375930624
1996-08-27,533.685980057091
1996-08-28,529.6767565746492
1996-08-29,526.326736455641
1996-08-30,520.2938082232052
1996-08-31,538.5421101701385
1996-09-01,529.7504935912327
1996-09-02,528.7178401350453
1996-09-03,545.2916150331793
1996-09-04,559.5010933634776
1996-09-05,558.3474338724201
1996-09-06,556.4181698666114
1996-09-07,556.9975649004598
1996-09-08,557.7928991285655
1996-09-09,557.463759357471
1996-09-10,554.5585533181089
1996-09-11,558.7177759549259
1996-09-12,562.3038008230578
1996-09-13,568.5223106465966
1996-09-14,569.5522753451592
1996-09-15,567.8524432331111
1996-09-16,563.253846606329
1996-09-17,558.6012254181218
1996-09-18,558.9478527478836
1996-09-19,561.8315214377172
1996-09-20,563.8639740866068
1996-09-21,570.2001728981314
1996-09-22,565.2410905964132
1996-09-23,571.6043669935348
1996-09-24,573.2681715751919
1996-09-25,570.9925526289053
1996-09-26,569.4309229549177
1996-09-27,567.6285864175367
1996-09-28,567.5339494783778
1996-09-29,566.2371907353416
1996-09-30,562.7542968282106
1996-10-01,561.026686888044
1996-10-02,564.5786451403937
1996-10-03,562.2830548224229
1996-10-04,566.5159179397546
1996-10-05,569.4324469031448
1996-10-06,570.2292267218356
1996-10-07,567.0436904574201
1996-10-08,573.1439830676266
1996-10-09,575.1380060676736
1996-10-10,575.4348564936696
1996-10-11,575.4998055879394
1996-10-12,577.4835390405556
1996-10-13,578.4800818211114
1996-10-14,576.9927252033766
1996-10-15,576.9537537428987
1996-10-16,584.5055187775415
1996-10-17,586.3292441402591
1996-10-18,586.9157378134058
1996-10-19,584.3864222441255
1996-10-20,586.7649958388886
1996-10-21,587.2988819713771
1996-10-22,585.5207869283812
1996-10-23,586.7076114413184
1996-10-24,588.0158402590178
1996-10-25,585.4724183355856
1996-10-26,582.1996097242575
1996-10-27,582.5938981583046
1996-10-28,581.6086626385272
1996-10-29,579.2782572551934
1996-10-30,586.7954828489637
1996-10-31,587.2253641814569
1996-11-01,587.6097308284171
1996-11-02,586.9785298120069
1996-11-03,578.8269646408595
1996-11-04,576.1899311519564
1996-11-05,566.6821295800839
1996-11-06,563.9620799596754
1996-11-07,553.9617825615103
1996-11-08,556.9384163617469
1996-11-09,564.1853911969147
1996-11-10,579.0199267180641
1996-11-11,583.1058947427825
1996-11-12,584.3356017736999
1996-11-13,584.3553864630431
1996-11-14,586.7798650331051
1996-11-15,587.6992656878219
1996-11-16,586.5453924089637
1996-11-17,589.0229567944966
1996-11-18,589.1167579027305
1996-11-19,586.9095368371704
1996-11-20,585.4401150423348
1996-11-21,597.7682320060633
1996-11-22,599.8528407330421
1996-11-23,600.6973294610073
1996-11-24,601.2985457825197
1996-11-25,602.729524483442
1996-11-26,601.5139626608061
1996-11-27,597.300655665209
1996-11-28,593.7573683852579
1996-11-29,594.5124136725581
1996-11-30,592.7313384256782
1996-12-01,599.7827534276674
1996-12-02,597.4074605437536
1996-12-03,602.3508156017514
1996-12-04,600.4506156481926
1996-12-05,603.2705026777857
1996-12-06,603.6383665094096
1996-12-07,605.8449628734168
1996-12-08,601.9922186702738
1996-12-09,606.761854994186
1996-12-10,609.8882588528551
1996-12-11,614.2769460210975
1996-12-12,612.3731495987821
1996-12-13,610.1918003677785
1996-12-14,607.281519843923
1996-12-15,615.2040264767232
1996-12-16,613.5208659399326
1996-12-17,610.9560564876372
1996-12-18,611.875832804605
1996-12-19,611.0019792645813
1996-12-20,610.5744115084134
1996-12-21,617.0071534190931
1996-12-22,617.6021524331935
1996-12-23,616.4797435254561
1996-12-24,614.9741238216715
1996-12-25,614.1742691449584
1996-12-26,614.9452213420896
1996-12-27,616.6168443995617
1996-12-28,620.3202164556182
1996-12-29,620.2462295825437
1996-12-30,619.9359849631037
1996-12-31,620.3140210283336
1997-01-01,618.3704454012991
1997-01-02,619.1224060695856
1997-01-03,617.6800712518041
1997-01-04,624.937520851057
1997-01-05,623.3669420863453
1997-01-06,626.5678976142287
1997-01-07,629.9937200453232
1997-01-08,630.0152934081033
1997-01-09,628.7596223722375
1997-01-10,629.8267301065802
1997-01-11,630.9371711237017
1997-01-12,626.9170627692381
1997-01-13,630.1455959961343
1997-01-14,630.9919040104782
1997-01-15,627.2329584805012
1997-01-16,622.6832372387372
1997-01-17,618.0155678509891
1997-01-18,622.1023416955484
1997-01-19,621.9281119783013
1997-01-20,616.1769276466099
1997-01-21,616.2792970017649
1997-01-22,613.4093269464286
1997-01-23,615.1380249266089
1997-01-24,605.2572938261432
1997-01-25,610.8109903221451
1997-01-26,592.0891818647086
1997-01-27,592.619256376618
1997-01-28,595.5043309071247
1997-01-29,589.3900461700916
1997-01-30,573.9791899930153
1997-01-31,566.3188844292525
1997-02-01,583.5666143804241
1997-02-02,587.995964025323
1997-02-03,600.9470904379955
1997-02-04,607.9064223326482
1997-02-05,608.0446837781691
1997-02-06,609.8973192672748
1997-02-07,614.6459469151864
1997-02-08,614.489317723602
1997-02-09,612.2615892786955
1997-02-10,620.2887007934206
1997-02-11,619.1163072478787
1997-02-12,617.9056199347538
1997-02-13,616.7069977083949
1997-02-14,619.3785290273398
1997-02-15,614.2683900684839
1997-02-16,612.0142294318363
1997-02-17,613.0794219815174
1997-02-18,620.9102703622218
1997-02-19,622.4304948389548
1997-02-20,622.2067230740431
1997-02-21,620.7674508532915
1997-02-22,619.5016869200878
1997-02-23,626.4487059007658
1997-02-24,630.8286197215069
1997-02-25,631.9261999983619
1997-02-26,631.6412055464266
1997-02-27,630.3944268129102
1997-02-28,630.4872660803768
1997-03-01,631.7292721203451
1997-03-02,629.5524050429295
1997-03-03,631.6699178892198
1997-03-04,634.1383538427257
1997-03-05,636.614176081362
1997-03-06,636.6915430079418
1997-03-07,639.3573215241097
1997-03-08,636.9761745710464
1997-03-09,636.882901950708
1997-03-10,635.3009032091835
1997-03-11,635.5763544737405
1997-03-12,635.4266840058946
1997-03-13,639.2360938522901
1997-03-14,642.3612381891347
1997-03-15,639.2321390933681
1997-03-16,643.1315727320734
1997-03-17,644.179018034977
1997-03-18,642.6322055754666
1997-03-19,640.9263525795966
1997-03-20,644.4706465191567
1997-03-21,645.5603768825348
1997-03-22,642.6777373808246
1997-03-23,645.5507485667098
1997-03-24,645.9283569176159
1997-03-25,645.0642231017111
1997-03-26,646.4509628566551
1997-03-27,643.9074576920807
1997-03-28,644.3958166597386
1997-03-29,636.763656896982
1997-03-30,637.1468079731357
1997-03-31,639.3874903429383
1997-04-01,643.4352896667631
1997-04-02,638.294178094962
1997-04-03,642.0817764995053
1997-04-04,647.4273534013942
1997-04-05,649.2291482864503
1997-04-06,651.339390917502
1997-04-07,649.4089405035019
1997-04-08,647.7583758028856
1997-04-09,647.0175517431587
1997-04-10,650.1449078824012
1997-04-11,647.4183900641763
1997-04-12,644.6563173933588
1997-04-13,652.2066098496439
1997-04-14,652.9708651727059
1997-04-15,657.9661960719882
1997-04-16,660.1127808358245
1997-04-17,662.6222721930561
1997-04-18,662.5630174306145
1997-04-19,663.5226787172961
1997-04-20,666.1320490090627
1997-04-21,666.7042180137391
1997-04-22,665.3062047880106
1997-04-23,660.0327804003595
1997-04-24,664.6051049804793
1997-04-25,660.6714112363838
1997-04-26,656.2651666028911
1997-04-27,657.1512378615585
1997-04-28,652.9693016311846
1997-04-29,651.8834808157378
1997-04-30,648.34442580864
1997-05-01,651.389287735249
1997-05-02,653.6127817030736
1997-05-03,655.4544112334713
1997-05-04,650.7129576708645
1997-05-05,644.0370844086344
1997-05-06,658.4206757913653
1997-05-07,659.7054944814546
1997-05-08,659.0315081438865
1997-05-09,660.8190765072766
1997-05-10,663.4015393871603
1997-05-11,666.438037158813
1997-05-12,668.5358964766742
1997-05-13,666.5807194039808
1997-05-14,667.0157140511757
1997-05-15,667.0133855620418
1997-05-16,671.5690723533921
1997-05-17,670.2647971564421
1997-05-18,671.9158677781991
1997-05-19,672.3723868348542
1997-05-20,677.0670854754667
1997-05-21,677.2096478002766
1997-05-22,679.3504592922193
1997-05-23,678.6834394318753
1997-05-24,678.2925356968574
1997-05-25,678.8021346473454
1997-05-26,675.1245302852022
1997-05-27,675.0840274876823
1997-05-28,673.9315561148428
1997-05-29,673.3479587409325
1997-05-30,666.7906796770847
1997-05-31,664.341385070262
1997-06-01,665.6357611049717
1997-06-02,666.3347332547118
1997-06-03,657.7407649730782
1997-06-04,644.4052465915295
1997-06-05,644.4668373784554
1997-06-06,637.5808611103479
1997-06-07,639.7844085587302
1997-06-08,657.4593030930428
1997-06-09,664.6918990330691
1997-06-10,662.8658883406582
1997-06-11,660.7359101837242
1997-06-12,664.3354784818468
1997-06-13,669.404343364087
1997-06-14,669.6708578956992
1997-06-15,674.153604557524
1997-06-16,675.7642530417656
1997-06-17,672.4202309461568
1997-06-18,675.9165913086374
1997-06-19,674.9023646549427
1997-06-20,671.1862823161536
1997-06-21,674.6781609640423
1997-06-22,672.9274066907602
1997-06-23,671.3086383028933
1997-06-24,676.0744206483583
1997-06-25,675.0629042293612
1997-06-26,670.3463682275747
1997-06-27,678.9513850231933
1997-06-28,679.2615226321091
1997-06-29,680.1180997620426
1997-06-30,681.474675882698
1997-07-01,681.109203716177
1997-07-02,680.9739785236283
1997-07-03,681.5461530193841
1997-07-04,678.1415100669221
1997-07-05,679.0324251362937
1997-07-06,682.7329653334731
1997-07-07,682.2835756927212
1997-07-08,677.976324876857
1997-07-09,677.4124284493273
1997-07-10,669.9421184330098
1997-07-11,673.0014312000226
1997-07-12,666.9893794002508
1997-07-13,663.1281843863626
1997-07-14,654.9796849294082
1997-07-15,655.7990798111969
1997-07-16,662.4293786342575
1997-07-17,659.3388785031867
1997-07-18,649.5721254370778
1997-07-19,661.0174883270232
1997-07-20,660.9721471095672
1997-07-21,649.4504917482124
1997-07-22,654.9300426899388
1997-07-23,650.6584735699721
1997-07-24,659.4496554231415
1997-07-25,653.0234522464259
1997-07-26,645.2401890764656
