Date,spx
2000-06-16,0.8463960886001587
2000-06-17,0.8342650532722473
2000-06-18,0.8343658447265625
2000-06-19,0.8353639841079712
2000-06-20,0.840487003326416
2000-06-21,0.8504361510276794
2000-06-22,0.839464545249939
2000-06-23,0.8377412557601929
2000-06-24,0.827723503112793
2000-06-25,0.8232343196868896
2000-06-26,0.8262136578559875
2000-06-27,0.8303065896034241
2000-06-28,0.8204971551895142
2000-06-29,0.8123752474784851
2000-06-30,0.8125739693641663
2000-07-01,0.8259327411651611
2000-07-02,0.8042881488800049
2000-07-03,0.7982385158538818
2000-07-04,0.8138225674629211
2000-07-05,0.812846839427948
2000-07-06,0.7955375909805298
2000-07-07,0.8114621043205261
2000-07-08,0.8148467540740967
2000-07-09,0.8098130822181702
2000-07-10,0.8272343277931213
2000-07-11,0.8398696184158325
2000-07-12,0.8431811332702637
2000-07-13,0.855713427066803
2000-07-14,0.8374212384223938
2000-07-15,0.8325307369232178
2000-07-16,0.8225671052932739
2000-07-17,0.8188537359237671
2000-07-18,0.8209331035614014
2000-07-19,0.8213945031166077
2000-07-20,0.8403725028038025
2000-07-21,0.8430463671684265
2000-07-22,0.8341453671455383
2000-07-23,0.8295936584472656
2000-07-24,0.8331043124198914
2000-07-25,0.8357216119766235
2000-07-26,0.8182533979415894
2000-07-27,0.824329674243927
2000-07-28,0.8302379250526428
2000-07-29,0.8406833410263062
2000-07-30,0.8175997138023376
2000-07-31,0.817033588886261
2000-08-01,0.8245823383331299
2000-08-02,0.8221266865730286
2000-08-03,0.8241830468177795
2000-08-04,0.8212074041366577
2000-08-05,0.817813515663147
2000-08-06,0.8188237547874451
2000-08-07,0.8186021447181702
2000-08-08,0.8212226033210754
2000-08-09,0.842480480670929
2000-08-10,0.8486040234565735
2000-08-11,0.854285717010498
2000-08-12,0.8517411947250366
2000-08-13,0.8309037685394287
2000-08-14,0.8250348567962646
2000-08-15,0.8349098563194275
2000-08-16,0.8318875432014465
2000-08-17,0.8296011090278625
2000-08-18,0.8486107587814331
2000-08-19,0.8657301068305969
2000-08-20,0.8759960532188416
2000-08-21,0.8528437614440918
2000-08-22,0.8397362232208252
2000-08-23,0.848535418510437
2000-08-24,0.8239606022834778
2000-08-25,0.8150697946548462
2000-08-26,0.8050202131271362
2000-08-27,0.7910468578338623
2000-08-28,0.8078606724739075
2000-08-29,0.7929880619049072
2000-08-30,0.7789142727851868
2000-08-31,0.7655319571495056
2000-09-01,0.7696303129196167
2000-09-02,0.775088906288147
2000-09-03,0.7852730751037598
2000-09-04,0.7731088995933533
2000-09-05,0.7665630578994751
2000-09-06,0.7680630087852478
2000-09-07,0.7627116441726685
2000-09-08,0.769942581653595
2000-09-09,0.7658485770225525
2000-09-10,0.7504308223724365
2000-09-11,0.7714983224868774
2000-09-12,0.7805923819541931
2000-09-13,0.7792981266975403
2000-09-14,0.7915536165237427
2000-09-15,0.778151273727417
2000-09-16,0.7744935750961304
2000-09-17,0.761372447013855
2000-09-18,0.7582069635391235
2000-09-19,0.7538242340087891
2000-09-20,0.7681989073753357
2000-09-21,0.7604604363441467
2000-09-22,0.760563850402832
2000-09-23,0.7631212472915649
2000-09-24,0.7673221230506897
2000-09-25,0.7661116719245911
2000-09-26,0.7606395483016968
2000-09-27,0.7325156331062317
2000-09-28,0.720188558101654
2000-09-29,0.7202237248420715
2000-09-30,0.7214465737342834
2000-10-01,0.7351790070533752
2000-10-02,0.7249011397361755
2000-10-03,0.7190477848052979
2000-10-04,0.7070409655570984
2000-10-05,0.7162702083587646
2000-10-06,0.7160744667053223
2000-10-07,0.6990492939949036
2000-10-08,0.6955938935279846
2000-10-09,0.7014254927635193
2000-10-10,0.7182877063751221
2000-10-11,0.716151237487793
2000-10-12,0.7148699760437012
2000-10-13,0.7030466198921204
2000-10-14,0.6980555057525635
2000-10-15,0.6993484497070312
2000-10-16,0.6892876029014587
2000-10-17,0.6862822771072388
2000-10-18,0.671476423740387
2000-10-19,0.6696907877922058
2000-10-20,0.6724729537963867
2000-10-21,0.6849297881126404
2000-10-22,0.6866097450256348
2000-10-23,0.692752480506897
2000-10-24,0.6934043169021606
2000-10-25,0.7049221992492676
2000-10-26,0.7133190035820007
2000-10-27,0.7071160674095154
2000-10-28,0.7141855359077454
2000-10-29,0.7180051803588867
2000-10-30,0.7249419689178467
2000-10-31,0.7321058511734009
2000-11-01,0.7252742648124695
2000-11-02,0.7204443216323853
2000-11-03,0.7296381592750549
2000-11-04,0.7376527786254883
2000-11-05,0.7259923219680786
2000-11-06,0.7413928508758545
2000-11-07,0.734666645526886
2000-11-08,0.7302963733673096
2000-11-09,0.7291624546051025
2000-11-10,0.7382699251174927
2000-11-11,0.7322373390197754
2000-11-12,0.7279475331306458
2000-11-13,0.7247127294540405
2000-11-14,0.7250897288322449
2000-11-15,0.7327232360839844
2000-11-16,0.7380215525627136
2000-11-17,0.7404277324676514
2000-11-18,0.7441365122795105
2000-11-19,0.7478121519088745
2000-11-20,0.7296496629714966
2000-11-21,0.7252320647239685
2000-11-22,0.7373754978179932
2000-11-23,0.7409265041351318
2000-11-24,0.7423341870307922
2000-11-25,0.7331008315086365
2000-11-26,0.7340511083602905
2000-11-27,0.7374419569969177
2000-11-28,0.7172211408615112
2000-11-29,0.7175275683403015
2000-11-30,0.7255114912986755
2000-12-01,0.7106462717056274
2000-12-02,0.7042507529258728
2000-12-03,0.7084364891052246
2000-12-04,0.6953698992729187
2000-12-05,0.6859269738197327
2000-12-06,0.6906697154045105
2000-12-07,0.6984476447105408
2000-12-08,0.7014329433441162
2000-12-09,0.6947346925735474
2000-12-10,0.7059338688850403
2000-12-11,0.7054858803749084
2000-12-12,0.7001533508300781
2000-12-13,0.7078116536140442
2000-12-14,0.712315559387207
2000-12-15,0.713138222694397
2000-12-16,0.7080284357070923
2000-12-17,0.7093631029129028
2000-12-18,0.7145047783851624
2000-12-19,0.7250766754150391
2000-12-20,0.7159579396247864
2000-12-21,0.7185174822807312
2000-12-22,0.7250851988792419
2000-12-23,0.7142967581748962
2000-12-24,0.7271511554718018
2000-12-25,0.7233505845069885
2000-12-26,0.7336291074752808
2000-12-27,0.7316979169845581
2000-12-28,0.7559422254562378
2000-12-29,0.7608403563499451
2000-12-30,0.7602959871292114
2000-12-31,0.7584390044212341
2001-01-01,0.758603572845459
2001-01-02,0.7713252902030945
2001-01-03,0.7738339304924011
2001-01-04,0.7667223811149597
2001-01-05,0.762081503868103
2001-01-06,0.7809019088745117
2001-01-07,0.782252311706543
2001-01-08,0.7768423557281494
2001-01-09,0.774296224117279
2001-01-10,0.7801182866096497
2001-01-11,0.7773138880729675
2001-01-12,0.7754224538803101
2001-01-13,0.778648853302002
2001-01-14,0.7762463092803955
2001-01-15,0.7775390148162842
2001-01-16,0.7717373371124268
2001-01-17,0.7766960263252258
2001-01-18,0.7772625088691711
2001-01-19,0.7730603814125061
2001-01-20,0.7591114640235901
2001-01-21,0.7646347284317017
2001-01-22,0.767802894115448
2001-01-23,0.7746769785881042
2001-01-24,0.7780935168266296
2001-01-25,0.7793083190917969
2001-01-26,0.7881515622138977
2001-01-27,0.7862907648086548
2001-01-28,0.7943543791770935
2001-01-29,0.7891173362731934
2001-01-30,0.7890947461128235
2001-01-31,0.7775577902793884
2001-02-01,0.7781381011009216
2001-02-02,0.7736965417861938
2001-02-03,0.7754306197166443
2001-02-04,0.7809783816337585
2001-02-05,0.7848668098449707
2001-02-06,0.7883400321006775
2001-02-07,0.8002321720123291
2001-02-08,0.7949944138526917
2001-02-09,0.8002923727035522
2001-02-10,0.792980432510376
2001-02-11,0.8051947355270386
2001-02-12,0.8087263107299805
2001-02-13,0.8039295673370361
2001-02-14,0.8134343028068542
2001-02-15,0.812039852142334
2001-02-16,0.8070824146270752
2001-02-17,0.7955745458602905
2001-02-18,0.7979666590690613
2001-02-19,0.777646541595459
2001-02-20,0.7936564087867737
2001-02-21,0.7957459688186646
2001-02-22,0.7799980044364929
2001-02-23,0.7652885317802429
2001-02-24,0.7662335634231567
2001-02-25,0.7765891551971436
2001-02-26,0.7856379151344299
2001-02-27,0.7912446856498718
2001-02-28,0.7890514135360718
2001-03-01,0.7752441763877869
2001-03-02,0.7695375084877014
2001-03-03,0.7668333053588867
2001-03-04,0.7758869528770447
2001-03-05,0.7702752947807312
2001-03-06,0.7735899686813354
2001-03-07,0.7894364595413208
2001-03-08,0.7772425413131714
2001-03-09,0.7839652895927429
2001-03-10,0.7736579775810242
2001-03-11,0.7509924173355103
2001-03-12,0.7682713866233826
2001-03-13,0.776001513004303
2001-03-14,0.7645617127418518
2001-03-15,0.763771116733551
2001-03-16,0.7668280601501465
2001-03-17,0.7624030709266663
2001-03-18,0.7596580982208252
2001-03-19,0.7779669165611267
2001-03-20,0.7682918310165405
2001-03-21,0.7692298889160156
2001-03-22,0.7691343426704407
2001-03-23,0.7771207094192505
2001-03-24,0.7541654109954834
2001-03-25,0.7480049133300781
2001-03-26,0.7585935592651367
2001-03-27,0.7615925669670105
2001-03-28,0.7733931541442871
2001-03-29,0.7823643088340759
2001-03-30,0.7950906157493591
2001-03-31,0.8008922338485718
2001-04-01,0.7837771773338318
2001-04-02,0.7944386005401611
2001-04-03,0.8030377626419067
2001-04-04,0.799127995967865
2001-04-05,0.7899958491325378
2001-04-06,0.7843785285949707
2001-04-07,0.7842830419540405
2001-04-08,0.7978007793426514
2001-04-09,0.7917395234107971
2001-04-10,0.7819055318832397
2001-04-11,0.786162257194519
2001-04-12,0.790374755859375
2001-04-13,0.7916853427886963
2001-04-14,0.7990906834602356
2001-04-15,0.7968778610229492
2001-04-16,0.8085166215896606
2001-04-17,0.815792977809906
2001-04-18,0.8134533166885376
2001-04-19,0.814786434173584
2001-04-20,0.8207700848579407
2001-04-21,0.8167040348052979
2001-04-22,0.8117356300354004
2001-04-23,0.7979011535644531
2001-04-24,0.7770790457725525
2001-04-25,0.7800243496894836
2001-04-26,0.7796163558959961
2001-04-27,0.8051181435585022
2001-04-28,0.7938120365142822
2001-04-29,0.7880503535270691
2001-04-30,0.7959074378013611
2001-05-01,0.7912665605545044
2001-05-02,0.7899896502494812
2001-05-03,0.7846009731292725
2001-05-04,0.8011929988861084
2001-05-05,0.799465000629425
2001-05-06,0.7902113795280457
2001-05-07,0.7949962019920349
2001-05-08,0.8012757897377014
2001-05-09,0.7996612191200256
2001-05-10,0.8231478929519653
2001-05-11,0.8192662000656128
2001-05-12,0.8327105045318604
2001-05-13,0.8365216255187988
2001-05-14,0.8299395442008972
2001-05-15,0.8185694813728333
2001-05-16,0.8150954842567444
2001-05-17,0.8251978158950806
2001-05-18,0.8268351554870605
2001-05-19,0.8229051828384399
2001-05-20,0.8277285695075989
2001-05-21,0.8393298387527466
2001-05-22,0.8606417179107666
2001-05-23,0.8644037842750549
2001-05-24,0.8746335506439209
2001-05-25,0.8608013987541199
2001-05-26,0.8601278066635132
2001-05-27,0.8667658567428589
2001-05-28,0.8599461317062378
2001-05-29,0.856747567653656
2001-05-30,0.864113986492157
2001-05-31,0.8603518009185791
2001-06-01,0.8564949035644531
2001-06-02,0.8519396185874939
2001-06-03,0.852785050868988
2001-06-04,0.8534272313117981
2001-06-05,0.8602047562599182
2001-06-06,0.8505837917327881
2001-06-07,0.8655406832695007
2001-06-08,0.8672054409980774
2001-06-09,0.8665581345558167
2001-06-10,0.8793110251426697
2001-06-11,0.8720418810844421
2001-06-12,0.875990629196167
2001-06-13,0.8722671866416931
2001-06-14,0.890627384185791
2001-06-15,0.8961154222488403
2001-06-16,0.8993315100669861
2001-06-17,0.9019345045089722
2001-06-18,0.9025773406028748
2001-06-19,0.8995345830917358
2001-06-20,0.9211277961730957
2001-06-21,0.9141145348548889
2001-06-22,0.9189741015434265
2001-06-23,0.9332601428031921
2001-06-24,0.9335032105445862
2001-06-25,0.9527750015258789
2001-06-26,0.9617819786071777
2001-06-27,0.9683735966682434
2001-06-28,0.9680550694465637
2001-06-29,0.9850628972053528
2001-06-30,0.9802848696708679
2001-07-01,0.9889388680458069
2001-07-02,0.9717361927032471
2001-07-03,0.9682454466819763
2001-07-04,0.9680654406547546
2001-07-05,0.9698483943939209
2001-07-06,0.9573608636856079
2001-07-07,0.9527069926261902
2001-07-08,0.9718591570854187
2001-07-09,0.9568371176719666
2001-07-10,0.9664931297302246
2001-07-11,0.9784986972808838
2001-07-12,0.9777318239212036
2001-07-13,0.9745861291885376
2001-07-14,0.9794946312904358
2001-07-15,0.9754999279975891
2001-07-16,0.9895283579826355
2001-07-17,0.9874624013900757
2001-07-18,0.9794918298721313
2001-07-19,0.9879617094993591
2001-07-20,0.9802086353302002
2001-07-21,0.9766787886619568
2001-07-22,0.9742315411567688
2001-07-23,0.9702405333518982
2001-07-24,0.9694134593009949
2001-07-25,0.9744943380355835
2001-07-26,0.981002688407898
2001-07-27,0.9767845869064331
2001-07-28,0.9662432670593262
2001-07-29,0.9749249219894409
2001-07-30,0.956845223903656
2001-07-31,0.9557539820671082
2001-08-01,0.9694218039512634
2001-08-02,0.9688085913658142
2001-08-03,0.9833012819290161
2001-08-04,1.0089448690414429
2001-08-05,1.0207748413085938
2001-08-06,1.0225586891174316
2001-08-07,1.0140507221221924
2001-08-08,0.9993956685066223
2001-08-09,0.995978832244873
2001-08-10,0.9951826333999634
2001-08-11,0.986226499080658
2001-08-12,0.9860769510269165
2001-08-13,0.9973852038383484
2001-08-14,0.9988012313842773
2001-08-15,1.0035744905471802
2001-08-16,1.0154584646224976
2001-08-17,1.0154882669448853
2001-08-18,1.011429786682129
2001-08-19,1.017558217048645
2001-08-20,1.010270118713379
2001-08-21,1.0044102668762207
2001-08-22,1.0067068338394165
2001-08-23,1.0104401111602783
2001-08-24,1.0098037719726562
2001-08-25,1.0086967945098877
2001-08-26,0.9999615550041199
2001-08-27,1.005189061164856
2001-08-28,1.0043541193008423
2001-08-29,0.9844251275062561
2001-08-30,0.9641627669334412
2001-08-31,0.9622061252593994
2001-09-01,0.9555546641349792
2001-09-02,0.9478043913841248
2001-09-03,0.9432169795036316
2001-09-04,0.9416480660438538
2001-09-05,0.9592731595039368
2001-09-06,0.9643611311912537
2001-09-07,0.9807385802268982
2001-09-08,0.9895442128181458
2001-09-09,0.9937394857406616
2001-09-10,0.9832883477210999
2001-09-11,0.9864857792854309
2001-09-12,0.9782475233078003
2001-09-13,0.9471886157989502
2001-09-14,0.9421239495277405
2001-09-15,0.9359872341156006
2001-09-16,0.9134570360183716
2001-09-17,0.90001380443573
2001-09-18,0.8953443169593811
2001-09-19,0.8990540504455566
2001-09-20,0.9098004698753357
2001-09-21,0.906193733215332
2001-09-22,0.9103474020957947
2001-09-23,0.9304249882698059
2001-09-24,0.9271441102027893
2001-09-25,0.9390922784805298
2001-09-26,0.9189779758453369
2001-09-27,0.9133252501487732
2001-09-28,0.913692057132721
2001-09-29,0.9252543449401855
2001-09-30,0.9384785294532776
2001-10-01,0.9302632808685303
2001-10-02,0.9456834197044373
2001-10-03,0.9494917392730713
2001-10-04,0.9598439931869507
2001-10-05,0.9502520561218262
2001-10-06,0.9719962477684021
2001-10-07,0.9502190947532654
2001-10-08,0.920681357383728
2001-10-09,0.9296790957450867
2001-10-10,0.9315286874771118
2001-10-11,0.9357315301895142
2001-10-12,0.929530918598175
2001-10-13,0.9454383850097656
2001-10-14,0.9436722993850708
2001-10-15,0.9198947548866272
2001-10-16,0.9142681956291199
2001-10-17,0.928974986076355
2001-10-18,0.9114887118339539
2001-10-19,0.8906614184379578
2001-10-20,0.9004822373390198
2001-10-21,0.8959152102470398
2001-10-22,0.8684786558151245
2001-10-23,0.8607740998268127
2001-10-24,0.8699430227279663
2001-10-25,0.8805427551269531
2001-10-26,0.8579269051551819
2001-10-27,0.8350990414619446
2001-10-28,0.8379881381988525
2001-10-29,0.8440176844596863
2001-10-30,0.8598622679710388
2001-10-31,0.8602597117424011
2001-11-01,0.8588740229606628
2001-11-02,0.8627671599388123
2001-11-03,0.8587049841880798
2001-11-04,0.8479530215263367
2001-11-05,0.8501114249229431
2001-11-06,0.8512489795684814
2001-11-07,0.8668475151062012
2001-11-08,0.8740251064300537
2001-11-09,0.885906457901001
2001-11-10,0.8720160126686096
2001-11-11,0.8634641170501709
2001-11-12,0.8607767224311829
2001-11-13,0.8408547639846802
2001-11-14,0.8397364616394043
2001-11-15,0.8467981815338135
2001-11-16,0.8441041707992554
2001-11-17,0.8594605326652527
2001-11-18,0.8586131930351257
2001-11-19,0.8695658445358276
2001-11-20,0.8618592619895935
2001-11-21,0.8514278531074524
2001-11-22,0.8392788767814636
2001-11-23,0.8370056748390198
2001-11-24,0.8385707139968872
2001-11-25,0.8407154083251953
2001-11-26,0.833897590637207
2001-11-27,0.8307528495788574
2001-11-28,0.8271010518074036
2001-11-29,0.8342530131340027
2001-11-30,0.8400953412055969
2001-12-01,0.8362785577774048
2001-12-02,0.8431752324104309
2001-12-03,0.8309083580970764
2001-12-04,0.831920862197876
2001-12-05,0.8310787081718445
2001-12-06,0.8295871019363403
2001-12-07,0.836422860622406
2001-12-08,0.8393043279647827
2001-12-09,0.8539212346076965
2001-12-10,0.8631205558776855
2001-12-11,0.8644011616706848
2001-12-12,0.8593689203262329
2001-12-13,0.8540323376655579
2001-12-14,0.8408949375152588
2001-12-15,0.8451985120773315
2001-12-16,0.8526859283447266
2001-12-17,0.8534931540489197
2001-12-18,0.8466804623603821
2001-12-19,0.8415122032165527
2001-12-20,0.8371872901916504
2001-12-21,0.8322573900222778
2001-12-22,0.8257864117622375
2001-12-23,0.8288809061050415
2001-12-24,0.8317158818244934
2001-12-25,0.8339979648590088
2001-12-26,0.8586212992668152
2001-12-27,0.853722333908081
2001-12-28,0.8638401031494141
2001-12-29,0.871633768081665
2001-12-30,0.8758684992790222
2001-12-31,0.8850207328796387
2002-01-01,0.8879600167274475
2002-01-02,0.9084660410881042
2002-01-03,0.9299263954162598
2002-01-04,0.939123272895813
2002-01-05,0.9424579739570618
2002-01-06,0.9665437340736389
2002-01-07,0.9622328877449036
2002-01-08,0.9504175186157227
2002-01-09,0.949140191078186
2002-01-10,0.938097357749939
2002-01-11,0.929000973701477
2002-01-12,0.9359711408615112
2002-01-13,0.9413825273513794
2002-01-14,0.9529522657394409
2002-01-15,0.9489930868148804
2002-01-16,0.9466309547424316
2002-01-17,0.9630212187767029
2002-01-18,0.9384156465530396
2002-01-19,0.9430598020553589
2002-01-20,0.9188588261604309
2002-01-21,0.9409525990486145
2002-01-22,0.9502670168876648
2002-01-23,0.9519208073616028
2002-01-24,0.9785850644111633
2002-01-25,0.976807177066803
2002-01-26,0.9653141498565674
2002-01-27,0.9587006568908691
2002-01-28,0.9360179305076599
2002-01-29,0.9443373680114746
2002-01-30,0.9554252028465271
2002-01-31,0.9488844871520996
2002-02-01,0.95393967628479
2002-02-02,0.9608277678489685
2002-02-03,0.9724087715148926
2002-02-04,0.9690267443656921
2002-02-05,0.9791343808174133
2002-02-06,0.9778275489807129
2002-02-07,0.9800366163253784
2002-02-08,0.9820132851600647
2002-02-09,0.9580633640289307
2002-02-10,0.9729009866714478
2002-02-11,0.9707871675491333
2002-02-12,0.9834068417549133
2002-02-13,1.011932134628296
2002-02-14,1.0226874351501465
2002-02-15,1.0113826990127563
2002-02-16,1.0308852195739746
2002-02-17,1.0225390195846558
2002-02-18,1.0279762744903564
2002-02-19,1.0291680097579956
2002-02-20,1.0312490463256836
2002-02-21,1.0251868963241577
2002-02-22,1.034142255783081
2002-02-23,1.047376275062561
2002-02-24,1.0154045820236206
2002-02-25,1.0185627937316895
2002-02-26,1.0041018724441528
2002-02-27,1.0237057209014893
2002-02-28,0.9997732639312744
2002-03-01,1.0282014608383179
2002-03-02,1.024067759513855
2002-03-03,1.029279112815857
2002-03-04,1.0132949352264404
2002-03-05,1.005204677581787
2002-03-06,1.0028661489486694
2002-03-07,0.9951130747795105
2002-03-08,0.9718689918518066
2002-03-09,0.992827832698822
2002-03-10,0.9667096138000488
2002-03-11,0.983788251876831
2002-03-12,0.9913182258605957
2002-03-13,1.0033385753631592
2002-03-14,0.9840753674507141
2002-03-15,0.9891875982284546
2002-03-16,1.008472204208374
2002-03-17,1.0047038793563843
2002-03-18,1.0047986507415771
2002-03-19,0.9893212914466858
2002-03-20,0.9838939309120178
2002-03-21,0.9662683010101318
2002-03-22,0.9630956649780273
2002-03-23,0.9467578530311584
2002-03-24,0.9559615254402161
2002-03-25,0.9671313166618347
2002-03-26,0.9691804647445679
2002-03-27,0.9626025557518005
2002-03-28,0.9563772082328796
2002-03-29,0.9761621952056885
2002-03-30,0.9713490605354309
2002-03-31,0.98069167137146
2002-04-01,1.008872389793396
2002-04-02,1.0089271068572998
2002-04-03,1.0117204189300537
2002-04-04,1.0024949312210083
2002-04-05,0.9832133054733276
2002-04-06,0.9662632942199707
2002-04-07,0.9805712699890137
2002-04-08,1.0005344152450562
2002-04-09,0.9950629472732544
2002-04-10,0.9970306754112244
2002-04-11,1.0016127824783325
2002-04-12,1.005476474761963
2002-04-13,1.0049107074737549
2002-04-14,1.0046985149383545
2002-04-15,0.9877996444702148
2002-04-16,0.9812585711479187
2002-04-17,1.0102566480636597
2002-04-18,1.0121203660964966
2002-04-19,0.9986515045166016
2002-04-20,1.0086135864257812
2002-04-21,1.0185505151748657
2002-04-22,1.0260367393493652
2002-04-23,1.0364248752593994
2002-04-24,1.0493721961975098
2002-04-25,1.0657395124435425
2002-04-26,1.0813487768173218
2002-04-27,1.0763572454452515
2002-04-28,1.072509765625
2002-04-29,1.0693469047546387
2002-04-30,1.057163119316101
2002-05-01,1.073575496673584
2002-05-02,1.0763798952102661
2002-05-03,1.079942226409912
2002-05-04,1.0432637929916382
2002-05-05,1.0562684535980225
2002-05-06,1.060225248336792
2002-05-07,1.0750643014907837
2002-05-08,1.0701817274093628
2002-05-09,1.0944851636886597
2002-05-10,1.121509075164795
2002-05-11,1.1320059299468994
2002-05-12,1.123203158378601
2002-05-13,1.1363844871520996
2002-05-14,1.1394447088241577
2002-05-15,1.1331828832626343
2002-05-16,1.1539877653121948
2002-05-17,1.1601006984710693
2002-05-18,1.174487829208374
2002-05-19,1.1910420656204224
2002-05-20,1.2145010232925415
2002-05-21,1.21596097946167
2002-05-22,1.196716547012329
2002-05-23,1.2010401487350464
2002-05-24,1.2119423151016235
2002-05-25,1.2117117643356323
2002-05-26,1.2189037799835205
2002-05-27,1.2328130006790161
2002-05-28,1.245316505432129
2002-05-29,1.2468358278274536
2002-05-30,1.2268198728561401
